Filename,Title,Document,Tokens,Lemmas,Parts-of-speech
Anti_Hero.txt,Anti_Hero,"Anti-Hero Lyrics[Verse 1]
I have this thing where I get older, but just never wiser
Midnights become my afternoons
When my depression works the graveyard shift, all of the people
I've ghosted stand there in the room

[Pre-Chorus]
I should not be left to my own devices
They come with prices and vices
I end up in crisis
(Tale as old as time)
I wake up screaming from dreaming
One day, I'll watch as you're leaving
'Cause you got tired of my scheming
(For the last time)

[Chorus]
It's me, hi
I'm the problem, it's me
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

[Verse 2]
Sometimes, I feel like everybody is a sexy baby
And I'm a monster on the hill
Too big to hang out, slowly lurching toward your favorite city
Pierced through the heart, but never killed
You might also like[Pre-Chorus]
Did you hear my covert narcissism I disguise as altruism
Like some kind of congressman?
(A tale as old as time)
I wake up screaming from dreaming
One day, I'll watch as you're leaving
And life will lose all its meaning
(For the last time)

[Chorus]
It's me, hi
I'm the problem, it's me (I'm the problem, it's me)
At teatime, everybody agrees
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero

[Bridge]
I have this dream my daughter-in-law kills me for the money
She thinks I left them in the will
The family gathers 'round and reads it and then someone screams out
""She's laughing up at us from Hell""

[Breakdown]
It's me, hi
I'm the problem, it's me
It's me, hi
I'm the problem, it's me
It's me, hi
Everybody agrees, everybody agrees
[Chorus]
It's me, hi (Hi)
I'm the problem, it's me (I'm the problem, it's me)
At teatime (Teatime), everybody agrees (Everybody agrees)
I'll stare directly at the sun, but never in the mirror
It must be exhausting always rooting for the anti-hero","['Anti', '-', 'Hero', 'Lyrics[Verse', '1', ']', '\n', 'I', 'have', 'this', 'thing', 'where', 'I', 'get', 'older', ',', 'but', 'just', 'never', 'wiser', '\n', 'Midnights', 'become', 'my', 'afternoons', '\n', 'When', 'my', 'depression', 'works', 'the', 'graveyard', 'shift', ',', 'all', 'of', 'the', 'people', '\n', 'I', ""'ve"", 'ghosted', 'stand', 'there', 'in', 'the', 'room', '\n\n', '[', 'Pre', '-', 'Chorus', ']', '\n', 'I', 'should', 'not', 'be', 'left', 'to', 'my', 'own', 'devices', '\n', 'They', 'come', 'with', 'prices', 'and', 'vices', '\n', 'I', 'end', 'up', 'in', 'crisis', '\n', '(', 'Tale', 'as', 'old', 'as', 'time', ')', '\n', 'I', 'wake', 'up', 'screaming', 'from', 'dreaming', '\n', 'One', 'day', ',', 'I', ""'ll"", 'watch', 'as', 'you', ""'re"", 'leaving', '\n', ""'Cause"", 'you', 'got', 'tired', 'of', 'my', 'scheming', '\n', '(', 'For', 'the', 'last', 'time', ')', '\n\n', '[', 'Chorus', ']', '\n', 'It', ""'s"", 'me', ',', 'hi', '\n', 'I', ""'m"", 'the', 'problem', ',', 'it', ""'s"", 'me', '\n', 'At', 'teatime', ',', 'everybody', 'agrees', '\n', 'I', ""'ll"", 'stare', 'directly', 'at', 'the', 'sun', ',', 'but', 'never', 'in', 'the', 'mirror', '\n', 'It', 'must', 'be', 'exhausting', 'always', 'rooting', 'for', 'the', 'anti', '-', 'hero', '\n\n', '[', 'Verse', '2', ']', '\n', 'Sometimes', ',', 'I', 'feel', 'like', 'everybody', 'is', 'a', 'sexy', 'baby', '\n', 'And', 'I', ""'m"", 'a', 'monster', 'on', 'the', 'hill', '\n', 'Too', 'big', 'to', 'hang', 'out', ',', 'slowly', 'lurching', 'toward', 'your', 'favorite', 'city', '\n', 'Pierced', 'through', 'the', 'heart', ',', 'but', 'never', 'killed', '\n', 'You', 'might', 'also', 'like[Pre', '-', 'Chorus', ']', '\n', 'Did', 'you', 'hear', 'my', 'covert', 'narcissism', 'I', 'disguise', 'as', 'altruism', '\n', 'Like', 'some', 'kind', 'of', 'congressman', '?', '\n', '(', 'A', 'tale', 'as', 'old', 'as', 'time', ')', '\n', 'I', 'wake', 'up', 'screaming', 'from', 'dreaming', '\n', 'One', 'day', ',', 'I', ""'ll"", 'watch', 'as', 'you', ""'re"", 'leaving', '\n', 'And', 'life', 'will', 'lose', 'all', 'its', 'meaning', '\n', '(', 'For', 'the', 'last', 'time', ')', '\n\n', '[', 'Chorus', ']', '\n', 'It', ""'s"", 'me', ',', 'hi', '\n', 'I', ""'m"", 'the', 'problem', ',', 'it', ""'s"", 'me', '(', 'I', ""'m"", 'the', 'problem', ',', 'it', ""'s"", 'me', ')', '\n', 'At', 'teatime', ',', 'everybody', 'agrees', '\n', 'I', ""'ll"", 'stare', 'directly', 'at', 'the', 'sun', ',', 'but', 'never', 'in', 'the', 'mirror', '\n', 'It', 'must', 'be', 'exhausting', 'always', 'rooting', 'for', 'the', 'anti', '-', 'hero', '\n\n', '[', 'Bridge', ']', '\n', 'I', 'have', 'this', 'dream', 'my', 'daughter', '-', 'in', '-', 'law', 'kills', 'me', 'for', 'the', 'money', '\n', 'She', 'thinks', 'I', 'left', 'them', 'in', 'the', 'will', '\n', 'The', 'family', 'gathers', ""'"", 'round', 'and', 'reads', 'it', 'and', 'then', 'someone', 'screams', 'out', '\n', '""', 'She', ""'s"", 'laughing', 'up', 'at', 'us', 'from', 'Hell', '""', '\n\n', '[', 'Breakdown', ']', '\n', 'It', ""'s"", 'me', ',', 'hi', '\n', 'I', ""'m"", 'the', 'problem', ',', 'it', ""'s"", 'me', '\n', 'It', ""'s"", 'me', ',', 'hi', '\n', 'I', ""'m"", 'the', 'problem', ',', 'it', ""'s"", 'me', '\n', 'It', ""'s"", 'me', ',', 'hi', '\n', 'Everybody', 'agrees', ',', 'everybody', 'agrees', '\n', '[', 'Chorus', ']', '\n', 'It', ""'s"", 'me', ',', 'hi', '(', 'Hi', ')', '\n', 'I', ""'m"", 'the', 'problem', ',', 'it', ""'s"", 'me', '(', 'I', ""'m"", 'the', 'problem', ',', 'it', ""'s"", 'me', ')', '\n', 'At', 'teatime', '(', 'Teatime', ')', ',', 'everybody', 'agrees', '(', 'Everybody', 'agrees', ')', '\n', 'I', ""'ll"", 'stare', 'directly', 'at', 'the', 'sun', ',', 'but', 'never', 'in', 'the', 'mirror', '\n', 'It', 'must', 'be', 'exhausting', 'always', 'rooting', 'for', 'the', 'anti', '-', 'hero']","['Anti', '-', 'Hero', 'lyrics[verse', '1', ']', '\n', 'I', 'have', 'this', 'thing', 'where', 'I', 'get', 'old', ',', 'but', 'just', 'never', 'wise', '\n', 'midnight', 'become', 'my', 'afternoon', '\n', 'when', 'my', 'depression', 'work', 'the', 'graveyard', 'shift', ',', 'all', 'of', 'the', 'people', '\n', 'I', 'have', 'ghost', 'stand', 'there', 'in', 'the', 'room', '\n\n', '[', 'Pre', '-', 'Chorus', ']', '\n', 'I', 'should', 'not', 'be', 'leave', 'to', 'my', 'own', 'device', '\n', 'they', 'come', 'with', 'price', 'and', 'vice', '\n', 'I', 'end', 'up', 'in', 'crisis', '\n', '(', 'Tale', 'as', 'old', 'as', 'time', ')', '\n', 'I', 'wake', 'up', 'scream', 'from', 'dream', '\n', 'one', 'day', ',', 'I', 'will', 'watch', 'as', 'you', 'be', 'leave', '\n', ""'cause"", 'you', 'get', 'tired', 'of', 'my', 'scheming', '\n', '(', 'for', 'the', 'last', 'time', ')', '\n\n', '[', 'chorus', ']', '\n', 'it', 'be', 'I', ',', 'hi', '\n', 'I', 'be', 'the', 'problem', ',', 'it', 'be', 'I', '\n', 'at', 'teatime', ',', 'everybody', 'agree', '\n', 'I', 'will', 'stare', 'directly', 'at', 'the', 'sun', ',', 'but', 'never', 'in', 'the', 'mirror', '\n', 'it', 'must', 'be', 'exhaust', 'always', 'root', 'for', 'the', 'anti', '-', 'hero', '\n\n', '[', 'verse', '2', ']', '\n', 'sometimes', ',', 'I', 'feel', 'like', 'everybody', 'be', 'a', 'sexy', 'baby', '\n', 'and', 'I', 'be', 'a', 'monster', 'on', 'the', 'hill', '\n', 'too', 'big', 'to', 'hang', 'out', ',', 'slowly', 'lurch', 'toward', 'your', 'favorite', 'city', '\n', 'pierce', 'through', 'the', 'heart', ',', 'but', 'never', 'kill', '\n', 'you', 'might', 'also', 'like[pre', '-', 'Chorus', ']', '\n', 'do', 'you', 'hear', 'my', 'covert', 'narcissism', 'I', 'disguise', 'as', 'altruism', '\n', 'like', 'some', 'kind', 'of', 'congressman', '?', '\n', '(', 'a', 'tale', 'as', 'old', 'as', 'time', ')', '\n', 'I', 'wake', 'up', 'scream', 'from', 'dream', '\n', 'one', 'day', ',', 'I', 'will', 'watch', 'as', 'you', 'be', 'leave', '\n', 'and', 'life', 'will', 'lose', 'all', 'its', 'meaning', '\n', '(', 'for', 'the', 'last', 'time', ')', '\n\n', '[', 'chorus', ']', '\n', 'it', 'be', 'I', ',', 'hi', '\n', 'I', 'be', 'the', 'problem', ',', 'it', 'be', 'I', '(', 'I', 'be', 'the', 'problem', ',', 'it', 'be', 'I', ')', '\n', 'at', 'teatime', ',', 'everybody', 'agree', '\n', 'I', 'will', 'stare', 'directly', 'at', 'the', 'sun', ',', 'but', 'never', 'in', 'the', 'mirror', '\n', 'it', 'must', 'be', 'exhaust', 'always', 'root', 'for', 'the', 'anti', '-', 'hero', '\n\n', '[', 'bridge', ']', '\n', 'I', 'have', 'this', 'dream', 'my', 'daughter', '-', 'in', '-', 'law', 'kill', 'I', 'for', 'the', 'money', '\n', 'she', 'think', 'I', 'leave', 'they', 'in', 'the', 'will', '\n', 'the', 'family', 'gather', ""'"", 'round', 'and', 'read', 'it', 'and', 'then', 'someone', 'scream', 'out', '\n', '""', 'she', 'be', 'laugh', 'up', 'at', 'we', 'from', 'Hell', '""', '\n\n', '[', 'breakdown', ']', '\n', 'it', 'be', 'I', ',', 'hi', '\n', 'I', 'be', 'the', 'problem', ',', 'it', 'be', 'I', '\n', 'it', 'be', 'I', ',', 'hi', '\n', 'I', 'be', 'the', 'problem', ',', 'it', 'be', 'I', '\n', 'it', 'be', 'I', ',', 'hi', '\n', 'everybody', 'agree', ',', 'everybody', 'agree', '\n', '[', 'chorus', ']', '\n', 'it', 'be', 'I', ',', 'hi', '(', 'Hi', ')', '\n', 'I', 'be', 'the', 'problem', ',', 'it', 'be', 'I', '(', 'I', 'be', 'the', 'problem', ',', 'it', 'be', 'I', ')', '\n', 'at', 'teatime', '(', 'teatime', ')', ',', 'everybody', 'agree', '(', 'everybody', 'agree', ')', '\n', 'I', 'will', 'stare', 'directly', 'at', 'the', 'sun', ',', 'but', 'never', 'in', 'the', 'mirror', '\n', 'it', 'must', 'be', 'exhaust', 'always', 'root', 'for', 'the', 'anti', '-', 'hero']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'X', 'PUNCT', 'SPACE', 'PRON', 'VERB', 'DET', 'NOUN', 'SCONJ', 'PRON', 'VERB', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'ADJ', 'SPACE', 'NOUN', 'VERB', 'PRON', 'NOUN', 'SPACE', 'SCONJ', 'PRON', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'ADP', 'DET', 'NOUN', 'SPACE', 'PRON', 'AUX', 'VERB', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'SPACE', 'X', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'SPACE', 'PRON', 'AUX', 'PART', 'AUX', 'VERB', 'ADP', 'PRON', 'ADJ', 'NOUN', 'SPACE', 'PRON', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'SPACE', 'PRON', 'VERB', 'ADP', 'ADP', 'NOUN', 'SPACE', 'PUNCT', 'PROPN', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'SPACE', 'PRON', 'VERB', 'ADP', 'VERB', 'ADP', 'VERB', 'SPACE', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'SCONJ', 'PRON', 'AUX', 'VERB', 'SPACE', 'SCONJ', 'PRON', 'VERB', 'ADJ', 'ADP', 'PRON', 'NOUN', 'SPACE', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'SPACE', 'X', 'X', 'X', 'SPACE', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PROPN', 'SPACE', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'SPACE', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'SPACE', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'SPACE', 'PRON', 'AUX', 'AUX', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'SPACE', 'X', 'NOUN', 'NUM', 'PUNCT', 'SPACE', 'ADV', 'PUNCT', 'PRON', 'VERB', 'SCONJ', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'SPACE', 'CCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'ADV', 'ADJ', 'PART', 'VERB', 'ADP', 'PUNCT', 'ADV', 'VERB', 'ADP', 'PRON', 'ADJ', 'NOUN', 'SPACE', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'SPACE', 'PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'PROPN', 'PUNCT', 'SPACE', 'AUX', 'PRON', 'VERB', 'PRON', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'SPACE', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'SPACE', 'PUNCT', 'DET', 'NOUN', 'ADV', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'SPACE', 'PRON', 'VERB', 'ADP', 'VERB', 'ADP', 'VERB', 'SPACE', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'SCONJ', 'PRON', 'AUX', 'VERB', 'SPACE', 'CCONJ', 'NOUN', 'AUX', 'VERB', 'DET', 'PRON', 'NOUN', 'SPACE', 'PUNCT', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'SPACE', 'X', 'X', 'X', 'SPACE', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PROPN', 'SPACE', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PUNCT', 'SPACE', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'SPACE', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'SPACE', 'PRON', 'AUX', 'AUX', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'SPACE', 'X', 'NOUN', 'PUNCT', 'SPACE', 'PRON', 'VERB', 'DET', 'NOUN', 'PRON', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'NOUN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'SPACE', 'PRON', 'VERB', 'PRON', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'SPACE', 'DET', 'NOUN', 'VERB', 'PUNCT', 'ADJ', 'CCONJ', 'VERB', 'PRON', 'CCONJ', 'ADV', 'PRON', 'VERB', 'ADP', 'SPACE', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADP', 'ADP', 'PRON', 'ADP', 'PROPN', 'PUNCT', 'SPACE', 'X', 'X', 'X', 'SPACE', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PROPN', 'SPACE', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'SPACE', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PROPN', 'SPACE', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'SPACE', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PROPN', 'SPACE', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'SPACE', 'X', 'X', 'X', 'SPACE', 'PRON', 'AUX', 'PRON', 'PUNCT', 'INTJ', 'PUNCT', 'PROPN', 'PUNCT', 'SPACE', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PUNCT', 'SPACE', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'PRON', 'VERB', 'PUNCT', 'SPACE', 'PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'SPACE', 'PRON', 'AUX', 'AUX', 'VERB', 'ADV', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']"
